,season,team,number,name
9596,2001,ORL,1,Tracy McGrady
9597,2001,ORL,50,Mike Miller
9598,2001,ORL,45,Bo Outlaw
9599,2001,ORL,52,Don Reid
9600,2001,ORL,5,Jeryl Sasser
9601,2001,ORL,3,Monty Williams
9602,2001,PHI,11,Raja Bell
9603,2001,PHI,40,Corie Blount
9604,2001,PHI,7,Ira Bowman
9605,2001,PHI,25,Damone Brown
9606,2001,PHI,12,Speedy Claxton
9607,2001,PHI,44,Derrick Coleman
9608,2001,PHI,5,Vonteego Cummings
9609,2001,PHI,1,Samuel Dalembert
9610,2001,PHI,52,Matt Geiger
9611,2001,PHI,21,Matt Harpring
9612,2001,PHI,3,Allen Iverson
9613,2001,PHI,23,Tim James
9614,2001,PHI,0,Alvin Jones
9615,2001,PHI,9,Derrick McKey
9616,2001,PHI,8,Aaron McKie
9617,2001,PHI,55,Dikembe Mutombo
9618,2001,PHI,51,Michael Ruffin
9619,2001,PHI,41,Jabari Smith
9620,2001,PHI,20,Eric Snow
9621,2001,WAS,4,Courtney Alexander
9622,2001,WAS,5,Kwame Brown
9623,2001,WAS,24,Hubert Davis
9624,2001,WAS,32,Richard Hamilton
9625,2001,WAS,3,Brendan Haywood
9626,2001,WAS,54,Popeye Jones
9627,2001,WAS,23,Michael Jordan
9628,2001,WAS,44,Christian Laettner
9629,2001,WAS,10,Tyronn Lue
9630,2001,WAS,8,Tyrone Nesby
9631,2001,WAS,21,Bobby Simmons
9632,2001,WAS,36,Etan Thomas
9633,2001,WAS,55,Jahidi White
9634,2001,WAS,12,Chris Whitney
9635,2001,MIA,35,Malik Allen
9636,2001,MIA,52,Ernest Brown
9637,2001,MIA,25,Anthony Carter
9638,2001,MIA,3,LaPhonso Ellis
9639,2001,MIA,15,Chris Gatling
9640,2001,MIA,13,Kendall Gill
9641,2001,MIA,44,Brian Grant
9642,2001,MIA,8,Tang Hamilton
9643,2001,MIA,5,Eddie House
9644,2001,MIA,24,Jim Jackson
9645,2001,MIA,12,Mike James
9646,2001,MIA,6,Eddie Jones
9647,2001,MIA,4,Sam Mack
9648,2001,MIA,22,Sean Marks
9649,2001,MIA,33,Alonzo Mourning
9650,2001,MIA,50,Vladimir Stepania
9651,2001,MIA,1,Rod Strickland
9652,2001,NYK,49,Shandon Anderson
9653,2001,NYK,23,Marcus Camby
9654,2001,NYK,4,Howard Eisley
9655,2001,NYK,32,Othella Harrington
9656,2001,NYK,20,Allan Houston
9657,2001,NYK,13,Mark Jackson
9658,2001,NYK,44,Travis Knight
9659,2001,NYK,7,Lavor Postell
9660,2001,NYK,25,Larry Robinson
9661,2001,NYK,50,Felton Spencer
9662,2001,NYK,8,Latrell Sprewell
9663,2001,NYK,40,Kurt Thomas
9664,2001,NYK,21,Charlie Ward
9665,2001,NYK,35,Clarence Weatherspoon
9666,2001,DET,9,Victor Alexander
9667,2001,DET,7,Chucky Atkins
9668,2001,DET,1,Dana Barros
9669,2001,DET,20,Jon Barry
9670,2001,DET,35,Brian Cardinal
9671,2001,DET,12,Michael Curry
9672,2001,DET,14,Damon Jones
9673,2001,DET,31,Mikki Moore
9674,2001,DET,39,Željko Rebrača
9675,2001,DET,30,Clifford Robinson
9676,2001,DET,42,Jerry Stackhouse
9677,2001,DET,44,Ratko Varda
9678,2001,DET,3,Ben Wallace
9679,2001,DET,5,Rodney White
9680,2001,DET,34,Corliss Williamson
9681,2001,CHH,2,Stacey Augmon
9682,2001,CHH,42,P.J. Brown
9683,2001,CHH,50,Matt Bullard
9684,2001,CHH,5,Elden Campbell
9685,2001,CHH,1,Baron Davis
9686,2001,CHH,17,Bryce Drew
9687,2001,CHH,35,Kirk Haston
9688,2001,CHH,9,George Lynch
9689,2001,CHH,21,Jamaal Magloire
9690,2001,CHH,24,Jamal Mashburn
9691,2001,CHH,6,Jérôme Moïso
9692,2001,CHH,54,Lee Nailon
9693,2001,CHH,3,Eldridge Recasner
9694,2001,CHH,34,Robert Traylor
9695,2001,CHH,4,David Wesley
9696,2001,TOR,21,Carlos Arroyo
9697,2001,TOR,5,Michael Bradley
9698,2001,TOR,15,Vince Carter
9699,2001,TOR,1,Chris Childs
9700,2001,TOR,7,Keon Clark
9701,2001,TOR,30,Dell Curry
9702,2001,TOR,33,Antonio Davis
9703,2001,TOR,44,Derrick Dial
9704,2001,TOR,8,Jermaine Jackson
9705,2001,TOR,00,Eric Montross
9706,2001,TOR,35,Tracy Murray
9707,2001,TOR,32,Mamadou N'Diaye
9708,2001,TOR,34,Hakeem Olajuwon
9709,2001,TOR,24,Morris Peterson
9710,2001,TOR,4,Michael Stewart
9711,2001,TOR,20,Alvin Williams
9712,2001,TOR,13,Jerome Williams
9713,2001,IND,24,Jonathan Bender
9714,2001,IND,4,Travis Best
9715,2001,IND,2,Jamison Brewer
9716,2001,IND,27,Primož Brezec
9717,2001,IND,44,Austin Croshere
9718,2001,IND,10,Jeff Foster
9719,2001,IND,3,Al Harrington
9720,2001,IND,5,Ron Mercer
9721,2001,IND,52,Brad Miller
9722,2001,IND,31,Reggie Miller
9723,2001,IND,7,Jermaine O'Neal
9724,2001,IND,12,Kevin Ollie
9725,2001,IND,21,Norm Richardson
9726,2001,IND,6,Carlos Rogers
9727,2001,IND,5,Jalen Rose
9728,2001,IND,40,Bruno Šundov
9729,2001,IND,11,Jamaal Tinsley
9730,2001,IND,15,Metta World Peace
9731,2001,MIL,34,Ray Allen
9732,2001,MIL,11,Rafer Alston
9733,2001,MIL,50,Greg Anthony
9734,2001,MIL,35,Jason Caffey
9735,2001,MIL,10,Sam Cassell
9736,2001,MIL,44,Greg Foster
9737,2001,MIL,21,Darvin Ham
9738,2001,MIL,40,Ervin Johnson
9739,2001,MIL,17,Anthony Mason
9740,2001,MIL,41,Mark Pope
9741,2001,MIL,6-45,Joel Przybilla
9742,2001,MIL,22,Michael Redd
9743,2001,MIL,13,Glenn Robinson
9744,2001,MIL,5,Tim Thomas
9745,2001,ATL,3,Shareef Abdur-Rahim
9746,2001,ATL,6,Cal Bowdler
9747,2001,ATL,4,Chris Crawford
9748,2001,ATL,15,Emanual Davis
9749,2001,ATL,5,Dion Glover
9750,2001,ATL,44,Alan Henderson
9751,2001,ATL,1,DerMarr Johnson
9752,2001,ATL,7,Toni Kukoč
9753,2001,ATL,2,Nazr Mohammed
9754,2001,ATL,13,Hanno Möttölä
9755,2001,ATL,14,Ira Newble
9756,2001,ATL,42,Theo Ratliff
9757,2001,ATL,0,Dickey Simpkins
9758,2001,ATL,35,Reggie Slater
9759,2001,ATL,41,Leon Smith
9760,2001,ATL,30,Mark Strickland
9761,2001,ATL,31,Jason Terry
9762,2001,ATL,11,Jacque Vaughn
9763,2001,CLE,12,Bimbo Coles
9764,2001,CLE,31,Ricky Davis
9765,2001,CLE,52,DeSagana Diop
9766,2001,CLE,51,Michael Doleac
9767,2001,CLE,32,Tyrone Hill
9768,2001,CLE,11,Zydrunas Ilgauskas
9769,2001,CLE,33,Jumaine Jones
9770,2001,CLE,21,Trajan Langdon
9771,2001,CLE,4,Chris Mihm
9772,2001,CLE,24,Andre Miller
9773,2001,CLE,30,Lamond Murray
9774,2001,CLE,1,Wesley Person
9775,2001,CLE,8,Brian Skinner
9776,2001,CLE,20,Bryant Stith
9777,2001,CLE,3,Jeff Trepagnier
9778,2001,CHI,50,Greg Anthony
9779,2001,CHI,44,Dalibor Bagarić
9780,2001,CHI,6,Travis Best
9781,2001,CHI,3,Tyson Chandler
9782,2001,CHI,1,Jamal Crawford
9783,2001,CHI,2,Eddy Curry
9784,2001,CHI,21,Marcus Fizer
9785,2001,CHI,11,A.J. Guyton
9786,2001,CHI,22,Trenton Hassell
9787,2001,CHI,20,Fred Hoiberg
9788,2001,CHI,5,Ron Mercer
9789,2001,CHI,40,Brad Miller
9790,2001,CHI,34,Charles Oakley
9791,2001,CHI,12,Kevin Ollie
9792,2001,CHI,31,Norm Richardson
9793,2001,CHI,32,Eddie Robinson
9794,2001,CHI,5,Jalen Rose
9795,2001,CHI,15,Metta World Peace
9796,2001,SAS,12,Bruce Bowen
9797,2001,SAS,2,Mark Bryant
9798,2001,SAS,33,Antonio Daniels
9799,2001,SAS,21,Tim Duncan
9800,2001,SAS,35,Danny Ferry
9801,2001,SAS,1,Jason Hart
9802,2001,SAS,3,Stephen Jackson
9803,2001,SAS,15,Amal McCaskill
9804,2001,SAS,9,Tony Parker
9805,2001,SAS,18,Cherokee Parks
9806,2001,SAS,30,Terry Porter
9807,2001,SAS,50,David Robinson
9808,2001,SAS,31,Malik Rose
9809,2001,SAS,5,Charles Smith
9810,2001,SAS,8,Steve Smith
9811,2001,DAL,9,Tariq Abdul-Wahad
9812,2001,DAL,3,Charlie Bell
9813,2001,DAL,44,Shawn Bradley
9814,2001,DAL,21,Greg Buckner
9815,2001,DAL,42,Evan Eschmeyer
9816,2001,DAL,4,Michael Finley
9817,2001,DAL,7,Adrian Griffin
9818,2001,DAL,10,Tim Hardaway
9819,2001,DAL,1,Donnell Harvey
9820,2001,DAL,5,Juwan Howard
9821,2001,DAL,5,Avery Johnson
9822,2001,DAL,45,Raef LaFrentz
9823,2001,DAL,6,Danny Manning
9824,2001,DAL,2,Darrick Martin
9825,2001,DAL,14,Eduardo Nájera
9826,2001,DAL,13,Steve Nash
9827,2001,DAL,2,Johnny Newman
9828,2001,DAL,41,Dirk Nowitzki
9829,2001,DAL,31,Nick Van Exel
9830,2001,DAL,16,Wang Zhizhi
9831,2001,MIN,5,William Avery
9832,2001,MIN,4,Chauncey Billups
9833,2001,MIN,7,Terrell Brandon
9834,2001,MIN,1,Maurice Evans
9835,2001,MIN,21,Kevin Garnett
9836,2001,MIN,22,Dean Garrett
9837,2001,MIN,25,Marc Jackson
9838,2001,MIN,13,Felipe López
9839,2001,MIN,42,Sam Mitchell
9840,2001,MIN,8,Rasho Nesterović
9841,2001,MIN,14,Robert Pack
9842,2001,MIN,44,Anthony Peeler
9843,2001,MIN,32,Joe Smith
9844,2001,MIN,10,Wally Szczerbiak
9845,2001,MIN,20,Gary Trent
9846,2001,MIN,3,Loren Woods
9847,2001,UTA,13,John Amaechi
9848,2001,UTA,31,Jarron Collins
9849,2001,UTA,25,John Crotty
9850,2001,UTA,47,Andrei Kirilenko
9851,2001,UTA,5,Rusty LaRue
9852,2001,UTA,20,Quincy Lewis
9853,2001,UTA,32,Karl Malone
9854,2001,UTA,42,Donyell Marshall
9855,2001,UTA,00,Greg Ostertag
9856,2001,UTA,34,Scott Padgett
9857,2001,UTA,3,Bryon Russell
9858,2001,UTA,9,John Starks
9859,2001,UTA,2,DeShawn Stevenson
9860,2001,UTA,12,John Stockton
9861,2001,HOU,10,Tierre Brown
9862,2001,HOU,13,Kelvin Cato
9863,2001,HOU,52,Jason Collier
9864,2001,HOU,3,Steve Francis
9865,2001,HOU,33,Eddie Griffin
9866,2001,HOU,14,Dan Langhi
9867,2001,HOU,5,Cuttino Mobley
9868,2001,HOU,44,Terence Morris
9869,2001,HOU,12,Moochie Norris
9870,2001,HOU,41,Glen Rice
9871,2001,HOU,21,Kenny Thomas
9872,2001,HOU,18,Óscar Torres
9873,2001,HOU,42,Walt Williams
9874,2001,HOU,43,Kevin Willis
9875,2001,DEN,9,Tariq Abdul-Wahad
9876,2001,DEN,15,Chris Andersen
9877,2001,DEN,30,Carlos Arroyo
9878,2001,DEN,27,Mengke Bateer
9879,2001,DEN,32,Ryan Bowen
9880,2001,DEN,29,Calbert Cheaney
9881,2001,DEN,25,Zendon Hamilton
9882,2001,DEN,10,Tim Hardaway
9883,2001,DEN,1,Donnell Harvey
9884,2001,DEN,7,Juwan Howard
9885,2001,DEN,6,Avery Johnson
9886,2001,DEN,45,Raef LaFrentz
9887,2001,DEN,5,Voshon Lenard
9888,2001,DEN,21,George McCloud
9889,2001,DEN,24,Antonio McDyess
9890,2001,DEN,41,James Posey
9891,2001,DEN,34,Isaiah Rider
9892,2001,DEN,11,Kenny Satterfield
9893,2001,DEN,36,Shawnelle Scott
9894,2001,DEN,31,Nick Van Exel
9895,2001,DEN,42,Scott Williams
9896,2001,MEM,25,Nick Anderson
9897,2001,MEM,9,Isaac Austin
9898,2001,MEM,31,Shane Battier
9899,2001,MEM,32,Rodney Buford
9900,2001,MEM,8,Michael Dickerson
9901,2001,MEM,21,Isaac Fontaine
9902,2001,MEM,6,Antonis Fotsis
9903,2001,MEM,16,Pau Gasol
9904,2001,MEM,7,Eddie Gill
9905,2001,MEM,22,Brevin Knight
9906,2001,MEM,43,Grant Long
9907,2001,MEM,44,Tony Massenburg
9908,2001,MEM,5,Elliot Perry
9909,2001,MEM,1,Will Solomon
9910,2001,MEM,4,Stromile Swift
9911,2001,MEM,2,Jason Williams
9912,2001,MEM,42,Lorenzen Wright
9913,2001,SAC,10,Mike Bibby
9914,2001,SAC,52,Chucky Brown
9915,2001,SAC,13,Doug Christie
9916,2001,SAC,8,Mateen Cleaves
9917,2001,SAC,21,Vlade Divac
9918,2001,SAC,51,Lawrence Funderburke
9919,2001,SAC,24,Bobby Jackson
9920,2001,SAC,31,Scot Pollard
9921,2001,SAC,25,Brent Price
9922,2001,SAC,52,Jabari Smith
9923,2001,SAC,16,Peja Stojaković
9924,2001,SAC,5,Hedo Türkoğlu
9925,2001,SAC,3,Gerald Wallace
9926,2001,SAC,4,Chris Webber
9927,2001,LAL,8,Kobe Bryant
9928,2001,LAL,11,Joe Crispin
9929,2001,LAL,2,Derek Fisher
9930,2001,LAL,17,Rick Fox
9931,2001,LAL,3,Devean George
9932,2001,LAL,5,Robert Horry
9933,2001,LAL,10,Lindsey Hunter
9934,2001,LAL,35,Mark Madsen
9935,2001,LAL,6,Jelani McCoy
9936,2001,LAL,14,Stanislav Medvedenko
9937,2001,LAL,34,Shaquille O'Neal
9938,2001,LAL,12,Mike Penberthy
9939,2001,LAL,23,Mitch Richmond
9940,2001,LAL,20,Brian Shaw
9941,2001,LAL,52,Samaki Walker
9942,2001,POR,1,Derek Anderson
9943,2001,POR,12,Erick Barkley
9944,2001,POR,44,Ruben Boumtje-Boumtje
9945,2001,POR,9,Rick Brunson
9946,2001,POR,23,Mitchell Butler
9947,2001,POR,34,Dale Davis
9948,2001,POR,14,Chris Dudley
9949,2001,POR,40,Shawn Kemp
9950,2001,POR,25,Steve Kerr
9951,2001,POR,21,Ruben Patterson
9952,2001,POR,33,Scottie Pippen
9953,2001,POR,50,Zach Randolph
9954,2001,POR,3,Damon Stoudamire
9955,2001,POR,30,Rasheed Wallace
9956,2001,POR,6,Bonzi Wells
9957,2001,SEA,42,Vin Baker
9958,2001,SEA,31,Brent Barry
9959,2001,SEA,52,Calvin Booth
9960,2001,SEA,14,Predrag Drobnjak
9961,2001,SEA,4,Antonio Harvey
9962,2001,SEA,33,Jerome James
9963,2001,SEA,7,Rashard Lewis
9964,2001,SEA,9,Randy Livingston
9965,2001,SEA,35,Art Long
9966,2001,SEA,24,Desmond Mason
9967,2001,SEA,00,Olumide Oyedeji
9968,2001,SEA,20,Gary Payton
9969,2001,SEA,77,Vladimir Radmanović
9970,2001,SEA,45,Ansu Sesay
9971,2001,SEA,25,Earl Watson
9972,2001,SEA,1,Shammond Williams
9973,2001,LAC,11,Earl Boykins
9974,2001,LAC,42,Elton Brand
9975,2001,LAC,1,Keyon Dooling
9976,2001,LAC,54,Obinna Ekezie
9977,2001,LAC,32,Tremaine Fowlkes
9978,2001,LAC,40,Harold Jamison
9979,2001,LAC,50,Corey Maggette
9980,2001,LAC,5,Jeff McInnis
9981,2001,LAC,21,Darius Miles
9982,2001,LAC,7,Lamar Odom
9983,2001,LAC,34,Michael Olowokandi
9984,2001,LAC,24,Doug Overton
9985,2001,LAC,52,Eric Piatkowski
9986,2001,LAC,14,Eldridge Recasner
9987,2001,LAC,3,Quentin Richardson
9988,2001,LAC,45,Sean Rooks
9989,2001,PHO,14,Charlie Bell
9990,2001,PHO,26,Jud Buechler
9991,2001,PHO,11,Joe Crispin
9992,2001,PHO,15,Vinny Del Negro
9993,2001,PHO,00,Tony Delk
9994,2001,PHO,4,Alton Ford
9995,2001,PHO,24,Tom Gugliotta
9996,2001,PHO,1,Anfernee Hardaway
9997,2001,PHO,2,Joe Johnson
9998,2001,PHO,9,Dan Majerle
9999,2001,PHO,3,Stephon Marbury
10000,2001,PHO,31,Shawn Marion
10001,2001,PHO,45,Bo Outlaw
10002,2001,PHO,10,Milt Palacio
10003,2001,PHO,54,Rodney Rogers
10004,2001,PHO,55,Daniel Santiago
10005,2001,PHO,25,Jake Tsakalidis
10006,2001,PHO,43,Jake Voskuhl
10007,2001,PHO,22,John Wallace
10008,2001,GSW,0,Gilbert Arenas
10009,2001,GSW,10,Mookie Blaylock
10010,2001,GSW,25,Erick Dampier
10011,2001,GSW,21,Danny Fortson
10012,2001,GSW,31,Adonal Foyle
10013,2001,GSW,22,Dean Garrett
10014,2001,GSW,45,Cedric Henderson
10015,2001,GSW,20,Larry Hughes
10016,2001,GSW,44,Marc Jackson
10017,2001,GSW,33,Antawn Jamison
10018,2001,GSW,34,Chris Mills
10019,2001,GSW,1,Troy Murphy
10020,2001,GSW,2,Dean Oliver
10021,2001,GSW,23,Jason Richardson
10022,2001,GSW,3,Bob Sura
10023,2000,PHI,19,Raja Bell
10024,2000,PHI,23,Rodney Buford
10025,2000,PHI,52,Matt Geiger
10026,2000,PHI,40,Tyrone Hill
10027,2000,PHI,3,Allen Iverson
10028,2000,PHI,33,Jumaine Jones
10029,2000,PHI,7,Toni Kukoč
10030,2000,PHI,9,George Lynch
10031,2000,PHI,50,Todd MacCulloch
10032,2000,PHI,11,Vernon Maxwell
10033,2000,PHI,8,Aaron McKie
10034,2000,PHI,7,Roshown McLeod
10035,2000,PHI,41,Anthony Miller
10036,2000,PHI,14,Nazr Mohammed
10037,2000,PHI,55,Dikembe Mutombo
10038,2000,PHI,5,Kevin Ollie
10039,2000,PHI,42,Theo Ratliff
10040,2000,PHI,4,Pepe Sánchez
10041,2000,PHI,20,Eric Snow
10042,2000,MIA,12,Bruce Bowen
10043,2000,MIA,25,Anthony Carter
10044,2000,MIA,4,Duane Causwell
10045,2000,MIA,23,Cedric Ceballos
10046,2000,MIA,21,Ricky Davis
10047,2000,MIA,35,Todd Fuller
10048,2000,MIA,44,Brian Grant
10049,2000,MIA,45,A.C. Green
10050,2000,MIA,10,Tim Hardaway
10051,2000,MIA,5,Eddie House
10052,2000,MIA,6,Eddie Jones
10053,2000,MIA,7,Don MacLean
10054,2000,MIA,9,Dan Majerle
10055,2000,MIA,14,Anthony Mason
10056,2000,MIA,33,Alonzo Mourning
10057,2000,MIA,13,Jamal Robinson
10058,2000,NYK,9,Rick Brunson
10059,2000,NYK,23,Marcus Camby
10060,2000,NYK,1,Chris Childs
10061,2000,NYK,32,Othella Harrington
10062,2000,NYK,20,Allan Houston
10063,2000,NYK,31,Mark Jackson
10064,2000,NYK,2,Larry Johnson
10065,2000,NYK,44,Travis Knight
10066,2000,NYK,13,Luc Longley
10067,2000,NYK,7,Lavor Postell
10068,2000,NYK,41,Glen Rice
10069,2000,NYK,50,Felton Spencer
10070,2000,NYK,8,Latrell Sprewell
10071,2000,NYK,25,Erick Strickland
10072,2000,NYK,40,Kurt Thomas
10073,2000,NYK,21,Charlie Ward
10074,2000,ORL,2,Cory Alexander
10075,2000,ORL,13,John Amaechi
10076,2000,ORL,10,Darrell Armstrong
10077,2000,ORL,7,Dee Brown
10078,2000,ORL,55,Andrew DeClercq
10079,2000,ORL,51,Michael Doleac
10080,2000,ORL,8,Pat Garrity
10081,2000,ORL,33,Grant Hill
10082,2000,ORL,11,Troy Hudson
10083,2000,ORL,1,Tracy McGrady
10084,2000,ORL,50,Mike Miller
10085,2000,ORL,45,Bo Outlaw
10086,2000,ORL,2,Elliot Perry
10087,2000,ORL,52,Don Reid
10088,2000,ORL,26,James Robinson
10089,2000,ORL,3,Monty Williams
10090,2000,BOS,7,Kenny Anderson
10091,2000,BOS,4,Tony Battie
10092,2000,BOS,30,Mark Blount
10093,2000,BOS,11,Randy Brown
10094,2000,BOS,40,Rick Brunson
10095,2000,BOS,43,Chris Carr
10096,2000,BOS,44,Adrian Griffin
10097,2000,BOS,12,Chris Herren
10098,2000,BOS,0,Walter McCarty
10099,2000,BOS,5,Jérôme Moïso
10100,2000,BOS,9,Doug Overton
10101,2000,BOS,9,Milt Palacio
10102,2000,BOS,34,Paul Pierce
10103,2000,BOS,52,Vitaly Potapenko
10104,2000,BOS,20,Bryant Stith
10105,2000,BOS,8,Antoine Walker
10106,2000,BOS,55,Eric Williams
10107,2000,NJN,11,Sherman Douglas
10108,2000,NJN,42,Evan Eschmeyer
10109,2000,NJN,14,Jamie Feick
10110,2000,NJN,8,Eddie Gill
10111,2000,NJN,13,Kendall Gill
10112,2000,NJN,12,Lucious Harris
10113,2000,NJN,24,Stephen Jackson
10114,2000,NJN,33,Stephon Marbury
10115,2000,NJN,6,Kenyon Martin
10116,2000,NJN,22,Jim McIlvaine
10117,2000,NJN,20,Johnny Newman
10118,2000,NJN,2,Kevin Ollie
10119,2000,NJN,2,Doug Overton
10120,2000,NJN,45,Soumaila Samake
10121,2000,NJN,50,Vladimir Stepania
10122,2000,NJN,31,Mark Strickland
10123,2000,NJN,5,Jamel Thomas
10124,2000,NJN,44,Keith Van Horn
10125,2000,NJN,34,Aaron Williams
10126,2000,WAS,4,Courtney Alexander
10127,2000,WAS,52,Calvin Booth
10128,2000,WAS,24,Hubert Davis
10129,2000,WAS,54,Obinna Ekezie
10130,2000,WAS,32,Richard Hamilton
10131,2000,WAS,5,Juwan Howard
10132,2000,WAS,50,Popeye Jones
10133,2000,WAS,51,Gerard King
10134,2000,WAS,44,Christian Laettner
10135,2000,WAS,13,Felipe López
10136,2000,WAS,8,Tyrone Nesby
10137,2000,WAS,44,Cherokee Parks
10138,2000,WAS,3,Laron Profit
10139,2000,WAS,2,Mitch Richmond
10140,2000,WAS,34,Michael Smith
10141,2000,WAS,40,Mike Smith
10142,2000,WAS,1,Rod Strickland
10143,2000,WAS,22,David Vanterpool
10144,2000,WAS,35,Loy Vaught
10145,2000,WAS,55,Jahidi White
10146,2000,WAS,12,Chris Whitney
10147,2000,MIL,34,Ray Allen
10148,2000,MIL,24,Rafer Alston
10149,2000,MIL,35,Jason Caffey
10150,2000,MIL,10,Sam Cassell
10151,2000,MIL,21,Darvin Ham
10152,2000,MIL,7,Jason Hart
10153,2000,MIL,11,Lindsey Hunter
10154,2000,MIL,40,Ervin Johnson
10155,2000,MIL,25,Jerome Kersey
10156,2000,MIL,43,Mark Pope
10157,2000,MIL,6,Joel Przybilla
10158,2000,MIL,22,Michael Redd
10159,2000,MIL,13,Glenn Robinson
10160,2000,MIL,5,Tim Thomas
10161,2000,MIL,42,Scott Williams
10162,2000,TOR,14,Muggsy Bogues
10163,2000,TOR,15,Vince Carter
10164,2000,TOR,1,Chris Childs
10165,2000,TOR,7,Keon Clark
10166,2000,TOR,23,Tyrone Corbin
10167,2000,TOR,30,Dell Curry
10168,2000,TOR,9,Kornél Dávid
10169,2000,TOR,33,Antonio Davis
10170,2000,TOR,13,Mark Jackson
10171,2000,TOR,32,Garth Joseph
10172,2000,TOR,00,Eric Montross
10173,2000,TOR,3,Tracy Murray
10174,2000,TOR,32,Mamadou N'Diaye
10175,2000,TOR,34,Charles Oakley
10176,2000,TOR,24,Morris Peterson
10177,2000,TOR,4,Michael Stewart
10178,2000,TOR,20,Alvin Williams
10179,2000,TOR,13,Jerome Williams
10180,2000,TOR,35,Corliss Williamson
10181,2000,TOR,42,Kevin Willis
10182,2000,CHH,42,P.J. Brown
10183,2000,CHH,2,Scott Burrell
10184,2000,CHH,5,Elden Campbell
10185,2000,CHH,44,Derrick Coleman
10186,2000,CHH,1,Baron Davis
10187,2000,CHH,33,Hersey Hawkins
10188,2000,CHH,25,Tim James
10189,2000,CHH,21,Jamaal Magloire
10190,2000,CHH,24,Jamal Mashburn
10191,2000,CHH,54,Lee Nailon
10192,2000,CHH,9,Doug Overton
10193,2000,CHH,3,Eldridge Recasner
10194,2000,CHH,8,Terrance Roberson
10195,2000,CHH,32,Eddie Robinson
10196,2000,CHH,52,Otis Thorpe
10197,2000,CHH,4,David Wesley
10198,2000,IND,24,Jonathan Bender
10199,2000,IND,4,Travis Best
10200,2000,IND,44,Austin Croshere
10201,2000,IND,2,Tyus Edney
10202,2000,IND,10,Jeff Foster
10203,2000,IND,3,Al Harrington
10204,2000,IND,8,Lari Ketner
10205,2000,IND,9,Derrick McKey
10206,2000,IND,31,Reggie Miller
10207,2000,IND,6,Terry Mills
10208,2000,IND,7,Jermaine O'Neal
10209,2000,IND,14,Sam Perkins
10210,2000,IND,5,Jalen Rose
10211,2000,IND,40,Bruno Šundov
10212,2000,IND,55,Žan Tabak
10213,2000,DET,7,Chucky Atkins
10214,2000,DET,1,Dana Barros
10215,2000,DET,30,Jud Buechler
10216,2000,DET,35,Brian Cardinal
10217,2000,DET,23,Cedric Ceballos
10218,2000,DET,24,Mateen Cleaves
10219,2000,DET,12,Michael Curry
10220,2000,DET,9,Kornél Dávid
10221,2000,DET,00,Eric Montross
10222,2000,DET,31,Mikki Moore
10223,2000,DET,5,Billy Owens
10224,2000,DET,32,Joe Smith
10225,2000,DET,42,Jerry Stackhouse
10226,2000,DET,3,Ben Wallace
10227,2000,DET,44,John Wallace
10228,2000,DET,13,Jerome Williams
10229,2000,DET,34,Corliss Williamson
10230,2000,CLE,41,Etdrick Bohannon
10231,2000,CLE,52,Chucky Brown
10232,2000,CLE,50,Bimbo Coles
10233,2000,CLE,32,Chris Gatling
10234,2000,CLE,15,Matt Harpring
10235,2000,CLE,17,Michael Hawkins
10236,2000,CLE,45,Cedric Henderson
10237,2000,CLE,11,Zydrunas Ilgauskas
10238,2000,CLE,2,Jim Jackson
10239,2000,CLE,10,Anthony Johnson
10240,2000,CLE,12,Brevin Knight
10241,2000,CLE,21,Trajan Langdon
10242,2000,CLE,4,Chris Mihm
10243,2000,CLE,24,Andre Miller
10244,2000,CLE,30,Lamond Murray
10245,2000,CLE,1,Wesley Person
10246,2000,CLE,31,J.R. Reid
10247,2000,CLE,20,Larry Robinson
10248,2000,CLE,54,Robert Traylor
10249,2000,CLE,35,Clarence Weatherspoon
10250,2000,ATL,3,Cal Bowdler
10251,2000,ATL,30,Ira Bowman
10252,2000,ATL,2,Sean Colson
10253,2000,ATL,4,Chris Crawford
10254,2000,ATL,5,Dion Glover
10255,2000,ATL,44,Alan Henderson
10256,2000,ATL,22,Jim Jackson
10257,2000,ATL,10,Anthony Johnson
10258,2000,ATL,1,DerMarr Johnson
10259,2000,ATL,22,Brevin Knight
10260,2000,ATL,7,Toni Kukoč
10261,2000,ATL,12,Matt Maloney
10262,2000,ATL,7,Roshown McLeod
10263,2000,ATL,34,Anthony Miller
10264,2000,ATL,14,Nazr Mohammed
10265,2000,ATL,13,Hanno Möttölä
10266,2000,ATL,55,Dikembe Mutombo
10267,2000,ATL,24,Andy Panko
10268,2000,ATL,20,Larry Robinson
10269,2000,ATL,24,Pepe Sánchez
10270,2000,ATL,14,Tony Smith
10271,2000,ATL,31,Jason Terry
10272,2000,ATL,42,Lorenzen Wright
10273,2000,CHI,44,Dalibor Bagarić
10274,2000,CHI,25,Corey Benjamin
10275,2000,CHI,42,Elton Brand
10276,2000,CHI,1,Jamal Crawford
10277,2000,CHI,24,Bryce Drew
10278,2000,CHI,2,Khalid El-Amin
10279,2000,CHI,21,Marcus Fizer
10280,2000,CHI,30,Steve Goodrich
10281,2000,CHI,11,A.J. Guyton
10282,2000,CHI,20,Fred Hoiberg
10283,2000,CHI,5,Ron Mercer
10284,2000,CHI,40,Brad Miller
10285,2000,CHI,51,Michael Ruffin
